Time,Age,model_val,synthetic_val,indicator,country
21,A,0,0,Deaths,Netherlands
21,B,0.0127636157864,0,Deaths,Netherlands
21,C,4.6366326672000004e-4,0,Deaths,Netherlands
22,A,0,0,Deaths,Netherlands
22,B,0.016856222793000003,0,Deaths,Netherlands
22,C,6.1527754408e-4,0,Deaths,Netherlands
23,A,0,0,Deaths,Netherlands
23,B,0.022205136456699998,0,Deaths,Netherlands
23,C,8.138216734799998e-4,0,Deaths,Netherlands
24,A,0,0,Deaths,Netherlands
24,B,0.029192537477299996,0,Deaths,Netherlands
24,C,0.0010735851555199998,0,Deaths,Netherlands
25,A,0,0,Deaths,Netherlands
25,B,0.0383169657,0,Deaths,Netherlands
25,C,0.00141320637658,0,Deaths,Netherlands
26,A,0,0,Deaths,Netherlands
26,B,0.050228732242,0,Deaths,Netherlands
26,C,0.0018569963947700002,0,Deaths,Netherlands
27,A,0,0,Deaths,Netherlands
27,B,0.065776101181,0,Deaths,Netherlands
27,C,0.00243666540485,0,Deaths,Netherlands
28,A,0,0,Deaths,Netherlands
28,B,0.086065512008,0,Deaths,Netherlands
28,C,0.0031935742455999998,0,Deaths,Netherlands
29,A,0,0,Deaths,Netherlands
29,B,0.11254010434799999,0,Deaths,Netherlands
29,C,0.004181670400800001,0,Deaths,Netherlands
30,A,0,0,Deaths,Netherlands
30,B,0.14708209455400006,1,Deaths,Netherlands
30,C,0.0054713162075,0,Deaths,Netherlands
31,A,0,0,Deaths,Netherlands
31,B,0.1921462272979999,0,Deaths,Netherlands
31,C,0.007154279741899999,0,Deaths,Netherlands
32,A,0,0,Deaths,Netherlands
32,B,0.25093369721500003,0,Deaths,Netherlands
32,C,0.009350240382999999,0,Deaths,Netherlands
33,A,0,0,Deaths,Netherlands
33,B,0.32761874982000005,2,Deaths,Netherlands
33,C,0.012215266821799999,0,Deaths,Netherlands
34,A,0,0,Deaths,Netherlands
34,B,0.4276438092999999,0,Deaths,Netherlands
34,C,0.015952862291899995,0,Deaths,Netherlands
35,A,0,0,Deaths,Netherlands
35,B,0.5581036724800001,1,Deaths,Netherlands
35,C,0.02082834884950001,0,Deaths,Netherlands
36,A,0,0,Deaths,Netherlands
36,B,0.72824533477,0,Deaths,Netherlands
36,C,0.0271875906784,0,Deaths,Netherlands
37,A,0,0,Deaths,Netherlands
37,B,0.9501177177299995,0,Deaths,Netherlands
37,C,0.035481349249,0,Deaths,Netherlands
38,A,0,0,Deaths,Netherlands
38,B,1.2394153508200008,0,Deaths,Netherlands
38,C,0.04629693710400001,0,Deaths,Netherlands
39,A,0,0,Deaths,Netherlands
39,B,1.6165723704799992,3,Deaths,Netherlands
39,C,0.060399311162999986,0,Deaths,Netherlands
40,A,0,0,Deaths,Netherlands
40,B,2.10817850033,1,Deaths,Netherlands
40,C,0.07878434200099999,0,Deaths,Netherlands
41,A,0,0,Deaths,Netherlands
41,B,2.74880736199,5,Deaths,Netherlands
41,C,0.10274773358,0,Deaths,Netherlands
42,A,0,0,Deaths,Netherlands
42,B,3.5833697116999996,2,Deaths,Netherlands
42,C,0.133973965879,0,Deaths,Netherlands
43,A,0,0,Deaths,Netherlands
43,B,4.670129678300002,2,Deaths,Netherlands
43,C,0.17465069581500003,0,Deaths,Netherlands
44,A,0,0,Deaths,Netherlands
44,B,6.084549470399999,4,Deaths,Netherlands
44,C,0.22761525872,0,Deaths,Netherlands
45,A,0,0,Deaths,Netherlands
45,B,7.924154210100003,12,Deaths,Netherlands
45,C,0.296541191295,0,Deaths,Netherlands
46,A,0,0,Deaths,Netherlands
46,B,10.314627289099995,8,Deaths,Netherlands
46,C,0.3861738833299999,0,Deaths,Netherlands
47,A,0,0,Deaths,Netherlands
47,B,13.417346664500002,21,Deaths,Netherlands
47,C,0.5026252403100002,0,Deaths,Netherlands
48,A,0,0,Deaths,Netherlands
48,B,17.438534696299996,13,Deaths,Netherlands
48,C,0.65373703266,0,Deaths,Netherlands
49,A,0,0,Deaths,Netherlands
49,B,22.640088177099997,28,Deaths,Netherlands
49,C,0.8495204734099997,0,Deaths,Netherlands
50,A,0,0,Deaths,Netherlands
50,B,29.351936260800002,26,Deaths,Netherlands
50,C,1.1026740268400004,1,Deaths,Netherlands
51,A,0,0,Deaths,Netherlands
51,B,37.98538159099999,51,Deaths,Netherlands
51,C,1.42917037546,2,Deaths,Netherlands
52,A,0,0,Deaths,Netherlands
52,B,49.046243777,69,Deaths,Netherlands
52,C,1.8488840846199999,1,Deaths,Netherlands
53,A,0,0,Deaths,Netherlands
53,B,63.14568500400003,55,Deaths,Netherlands
53,C,2.38620077657,4,Deaths,Netherlands
54,A,0,0,Deaths,Netherlands
54,B,81.005353098,119,Deaths,Netherlands
54,C,3.0705044159000003,0,Deaths,Netherlands
55,A,0,0,Deaths,Netherlands
55,B,103.45206374999998,85,Deaths,Netherlands
55,C,3.936382703299998,6,Deaths,Netherlands
56,A,0,0,Deaths,Netherlands
56,B,131.39545010600006,83,Deaths,Netherlands
56,C,5.023309391600002,3,Deaths,Netherlands
57,A,0,0,Deaths,Netherlands
57,B,203.557232376,200,Deaths,Netherlands
57,C,6.226677630400001,6,Deaths,Netherlands
58,A,0,0,Deaths,Netherlands
58,B,399.4002160729999,454,Deaths,Netherlands
58,C,7.3017298781000015,12,Deaths,Netherlands
59,A,0,0,Deaths,Netherlands
59,B,612.98255339,706,Deaths,Netherlands
59,C,8.450152593299997,16,Deaths,Netherlands
60,A,0,0,Deaths,Netherlands
60,B,816.9022719499999,752,Deaths,Netherlands
60,C,9.751079104700004,9,Deaths,Netherlands
61,A,0,0,Deaths,Netherlands
61,B,1008.9683125900001,1003,Deaths,Netherlands
61,C,11.006793821899997,10,Deaths,Netherlands
62,A,0,0,Deaths,Netherlands
62,B,1191.1118841400003,1336,Deaths,Netherlands
62,C,21.100279920899993,18,Deaths,Netherlands
63,A,0,0,Deaths,Netherlands
63,B,1376.0341866099998,724,Deaths,Netherlands
63,C,43.09319881970001,26,Deaths,Netherlands
64,A,0.0829957993067,0,Deaths,Netherlands
64,B,1569.11847278,1246,Deaths,Netherlands
64,C,63.19611097399999,79,Deaths,Netherlands
65,A,4.755042679123299,8,Deaths,Netherlands
65,B,1765.0493039100002,2004,Deaths,Netherlands
65,C,79.843959149,108,Deaths,Netherlands
66,A,13.276618349069999,12,Deaths,Netherlands
66,B,1954.1939910700003,1554,Deaths,Netherlands
66,C,94.772897021,74,Deaths,Netherlands
67,A,19.397658060399998,32,Deaths,Netherlands
67,B,2126.8201014999995,1955,Deaths,Netherlands
67,C,109.021823633,129,Deaths,Netherlands
68,A,22.6153377189,28,Deaths,Netherlands
68,B,2274.7041781999997,2256,Deaths,Netherlands
68,C,122.62741941999997,99,Deaths,Netherlands
69,A,23.614976049000006,26,Deaths,Netherlands
69,B,2391.6594773000015,2489,Deaths,Netherlands
69,C,135.14672354100003,136,Deaths,Netherlands
70,A,23.04691572419999,27,Deaths,Netherlands
70,B,2473.8189356000003,2459,Deaths,Netherlands
70,C,146.10091070400006,291,Deaths,Netherlands
71,A,21.393194819,14,Deaths,Netherlands
71,B,2519.6403699,2181,Deaths,Netherlands
71,C,155.13935674900006,190,Deaths,Netherlands
72,A,19.004349926000003,32,Deaths,Netherlands
72,B,2529.663956799999,2983,Deaths,Netherlands
72,C,162.06610541999999,68,Deaths,Netherlands
73,A,16.140175620999997,12,Deaths,Netherlands
73,B,2506.12544,3278,Deaths,Netherlands
73,C,166.8206040099999,181,Deaths,Netherlands
74,A,12.995520088000006,15,Deaths,Netherlands
74,B,2452.5133223999983,2084,Deaths,Netherlands
74,C,169.4481561,152,Deaths,Netherlands
75,A,9.715545649000006,5,Deaths,Netherlands
75,B,2373.1296127999994,3073,Deaths,Netherlands
75,C,170.0710889500001,229,Deaths,Netherlands
76,A,6.405501722999986,7,Deaths,Netherlands
76,B,2272.6751674000043,1371,Deaths,Netherlands
76,C,168.86043747999997,134,Deaths,Netherlands
77,A,3.2014158229999907,3,Deaths,Netherlands
77,B,2155.877978699995,1742,Deaths,Netherlands
77,C,166.02270894999992,95,Deaths,Netherlands
78,A,1.1842198590000237,1,Deaths,Netherlands
78,B,2027.4803468000027,1703,Deaths,Netherlands
78,C,161.95487024,126,Deaths,Netherlands
79,A,0.42875306299998783,0,Deaths,Netherlands
79,B,1892.1317679999993,1368,Deaths,Netherlands
79,C,157.15113659999997,123,Deaths,Netherlands
80,A,0.1552323139999885,0,Deaths,Netherlands
80,B,1754.0903056000025,999,Deaths,Netherlands
80,C,151.98032723000006,89,Deaths,Netherlands
81,A,0.05620268100000203,0,Deaths,Netherlands
81,B,1618.3851035999978,1348,Deaths,Netherlands
81,C,146.62992562,121,Deaths,Netherlands
82,A,0.020348478000016712,0,Deaths,Netherlands
82,B,1491.8616398000013,1997,Deaths,Netherlands
82,C,141.21019621999994,133,Deaths,Netherlands
83,A,0.007367273999989266,0,Deaths,Netherlands
83,B,1379.102011199997,1136,Deaths,Netherlands
83,C,135.78942564,78,Deaths,Netherlands
84,A,0.0026673600000037823,0,Deaths,Netherlands
84,B,1275.2539563000028,1643,Deaths,Netherlands
84,C,129.9481020600001,79,Deaths,Netherlands
85,A,9.657319999973879e-4,0,Deaths,Netherlands
85,B,1171.6242346,936,Deaths,Netherlands
85,C,123.17128754999976,127,Deaths,Netherlands
86,A,3.4964900001455135e-4,0,Deaths,Netherlands
86,B,1065.3639414999998,1312,Deaths,Netherlands
86,C,115.31760607000024,127,Deaths,Netherlands
87,A,1.2659199998665827e-4,0,Deaths,Netherlands
87,B,958.9512004999997,877,Deaths,Netherlands
87,C,106.60376728999972,98,Deaths,Netherlands
88,A,4.583300000149393e-5,0,Deaths,Netherlands
88,B,855.9773464000027,1007,Deaths,Netherlands
88,C,97.36039366000023,85,Deaths,Netherlands
89,A,1.659399998743538e-5,0,Deaths,Netherlands
89,B,759.1104187999954,1016,Deaths,Netherlands
89,C,87.88210810999999,91,Deaths,Netherlands
90,A,6.008000013935089e-6,0,Deaths,Netherlands
90,B,669.8049487000026,644,Deaths,Netherlands
90,C,78.38752372999988,60,Deaths,Netherlands
91,A,2.174999991666482e-6,0,Deaths,Netherlands
91,B,588.588614799999,657,Deaths,Netherlands
91,C,69.01899196000022,66,Deaths,Netherlands
92,A,7.879999941451388e-7,0,Deaths,Netherlands
92,B,515.2941394000009,322,Deaths,Netherlands
92,C,59.765382300000056,57,Deaths,Netherlands
93,A,2.850000271337194e-7,0,Deaths,Netherlands
93,B,449.6006341999964,423,Deaths,Netherlands
93,C,50.734328129999994,34,Deaths,Netherlands
94,A,1.0299999075868982e-7,0,Deaths,Netherlands
94,B,391.11337820000335,391,Deaths,Netherlands
94,C,42.05909797000004,58,Deaths,Netherlands
95,A,3.799999603870674e-8,0,Deaths,Netherlands
95,B,339.2798041999995,230,Deaths,Netherlands
95,C,34.94147307999992,17,Deaths,Netherlands
96,A,1.3000004628338502e-8,0,Deaths,Netherlands
96,B,293.3552180999977,282,Deaths,Netherlands
96,C,31.940694840000106,26,Deaths,Netherlands
97,A,5.000003966415534e-9,0,Deaths,Netherlands
97,B,252.348851499999,312,Deaths,Netherlands
97,C,31.00173074999975,42,Deaths,Netherlands
98,A,1.999978849198669e-9,0,Deaths,Netherlands
98,B,215.40109500000108,145,Deaths,Netherlands
98,C,30.733855850000054,59,Deaths,Netherlands
99,A,1.000017846308765e-9,0,Deaths,Netherlands
99,B,181.8829762000023,196,Deaths,Netherlands
99,C,30.608122829999957,47,Deaths,Netherlands
100,A,0,0,Deaths,Netherlands
100,B,151.33181370000239,166,Deaths,Netherlands
100,C,30.413336269999945,26,Deaths,Netherlands
101,A,0,0,Deaths,Netherlands
101,B,127.07523239999864,94,Deaths,Netherlands
101,C,30.069806659999813,17,Deaths,Netherlands
102,A,0,0,Deaths,Netherlands
102,B,115.81009669999912,132,Deaths,Netherlands
102,C,29.596570630000315,13,Deaths,Netherlands
103,A,0,0,Deaths,Netherlands
103,B,109.50217729999713,74,Deaths,Netherlands
103,C,28.804285260000142,20,Deaths,Netherlands
104,A,0,0,Deaths,Netherlands
104,B,103.99945420000586,112,Deaths,Netherlands
104,C,27.738990849999936,29,Deaths,Netherlands
105,A,0,0,Deaths,Netherlands
105,B,98.666301199999,99,Deaths,Netherlands
105,C,26.58218500000021,32,Deaths,Netherlands
106,A,0,0,Deaths,Netherlands
106,B,93.35554419999971,100,Deaths,Netherlands
106,C,25.40604601999985,20,Deaths,Netherlands
107,A,0,0,Deaths,Netherlands
107,B,88.06603370000084,97,Deaths,Netherlands
107,C,24.239445870000054,15,Deaths,Netherlands
108,A,0,0,Deaths,Netherlands
108,B,82.83752529999765,60,Deaths,Netherlands
108,C,23.095042289999583,17,Deaths,Netherlands
109,A,0,0,Deaths,Netherlands
109,B,77.714962500002,82,Deaths,Netherlands
109,C,21.979158040000584,21,Deaths,Netherlands
110,A,0,0,Deaths,Netherlands
110,B,72.73734119999426,74,Deaths,Netherlands
110,C,20.89541878,15,Deaths,Netherlands
111,A,0,0,Deaths,Netherlands
111,B,67.93512870000268,56,Deaths,Netherlands
111,C,19.846124219999183,22,Deaths,Netherlands
112,A,0,0,Deaths,Netherlands
112,B,63.33052470000257,46,Deaths,Netherlands
112,C,18.832792189999964,34,Deaths,Netherlands
113,A,0,0,Deaths,Netherlands
113,B,58.93855199999962,42,Deaths,Netherlands
113,C,17.85639817000083,25,Deaths,Netherlands
114,A,0,0,Deaths,Netherlands
114,B,54.76828099999693,35,Deaths,Netherlands
114,C,16.91749941999933,21,Deaths,Netherlands
115,A,0,0,Deaths,Netherlands
115,B,50.82396510000399,67,Deaths,Netherlands
115,C,16.016313179999997,21,Deaths,Netherlands
116,A,0,0,Deaths,Netherlands
116,B,47.106025499997486,66,Deaths,Netherlands
116,C,15.152774310000495,16,Deaths,Netherlands
117,A,0,0,Deaths,Netherlands
117,B,43.611883300000045,36,Deaths,Netherlands
117,C,14.326581889999943,14,Deaths,Netherlands
118,A,0,0,Deaths,Netherlands
118,B,40.33665260000271,47,Deaths,Netherlands
118,C,13.537238859999889,19,Deaths,Netherlands
119,A,0,0,Deaths,Netherlands
119,B,37.273712800000794,27,Deaths,Netherlands
119,C,12.784086149999894,21,Deaths,Netherlands
120,A,0,0,Deaths,Netherlands
120,B,34.41517799999565,34,Deaths,Netherlands
120,C,12.066332510000393,10,Deaths,Netherlands
121,A,0,0,Deaths,Netherlands
121,B,31.752279300002556,30,Deaths,Netherlands
121,C,11.38308040999982,19,Deaths,Netherlands
122,A,0,0,Deaths,Netherlands
122,B,29.275674999997136,23,Deaths,Netherlands
122,C,10.73334849999992,21,Deaths,Netherlands
123,A,0,0,Deaths,Netherlands
123,B,26.975698200003535,24,Deaths,Netherlands
123,C,10.116091310000229,10,Deaths,Netherlands
124,A,0,0,Deaths,Netherlands
124,B,24.842555399998673,19,Deaths,Netherlands
124,C,9.530216059999475,6,Deaths,Netherlands
125,A,0,0,Deaths,Netherlands
125,B,22.866481199998816,35,Deaths,Netherlands
125,C,8.974597260000337,12,Deaths,Netherlands
126,A,0,0,Deaths,Netherlands
126,B,21.037859000003664,17,Deaths,Netherlands
126,C,8.448089259999506,13,Deaths,Netherlands
127,A,0,0,Deaths,Netherlands
127,B,19.347313399994164,20,Deaths,Netherlands
127,C,7.9495368300003975,0,Deaths,Netherlands
128,A,0,0,Deaths,Netherlands
128,B,17.785777199998847,20,Deaths,Netherlands
128,C,7.4777842900002724,8,Deaths,Netherlands
129,A,0,0,Deaths,Netherlands
129,B,16.34454110000661,24,Deaths,Netherlands
129,C,7.0316831499994805,8,Deaths,Netherlands
130,A,0,0,Deaths,Netherlands
130,B,15.015286899993953,11,Deaths,Netherlands
130,C,6.610098400000425,7,Deaths,Netherlands
131,A,0,0,Deaths,Netherlands
131,B,13.790108000001055,9,Deaths,Netherlands
131,C,6.211913930000264,12,Deaths,Netherlands
132,A,0,0,Deaths,Netherlands
132,B,12.66152040000452,10,Deaths,Netherlands
132,C,5.836036789999525,4,Deaths,Netherlands
133,A,0,0,Deaths,Netherlands
133,B,11.622464799998852,9,Deaths,Netherlands
133,C,5.4814006799997514,4,Deaths,Netherlands
134,A,0,0,Deaths,Netherlands
134,B,10.666304599995783,19,Deaths,Netherlands
134,C,5.146968750000269,3,Deaths,Netherlands
135,A,0,0,Deaths,Netherlands
135,B,9.78681580000557,11,Deaths,Netherlands
135,C,4.83173577999969,5,Deaths,Netherlands
136,A,0,0,Deaths,Netherlands
136,B,8.978177099997993,12,Deaths,Netherlands
136,C,4.534729680000055,7,Deaths,Netherlands
137,A,0,0,Deaths,Netherlands
137,B,8.234954200001084,14,Deaths,Netherlands
137,C,4.2550126900005125,4,Deaths,Netherlands
138,A,0,0,Deaths,Netherlands
138,B,7.552084199996898,7,Deaths,Netherlands
138,C,3.9916820799999186,5,Deaths,Netherlands
139,A,0,0,Deaths,Netherlands
139,B,6.924857899997733,9,Deaths,Netherlands
139,C,3.743870539999989,4,Deaths,Netherlands
140,A,0,0,Deaths,Netherlands
140,B,6.348901900004421,7,Deaths,Netherlands
140,C,3.510746250000011,2,Deaths,Netherlands
141,A,0,0,Deaths,Netherlands
141,B,5.82015980000142,9,Deaths,Netherlands
141,C,3.2915127300002496,4,Deaths,Netherlands
142,A,0,0,Deaths,Netherlands
142,B,5.334874100000889,2,Deaths,Netherlands
142,C,3.085408479999387,5,Deaths,Netherlands
143,A,0,0,Deaths,Netherlands
143,B,4.889567399994121,11,Deaths,Netherlands
143,C,2.891706410000552,1,Deaths,Netherlands
144,A,0,0,Deaths,Netherlands
144,B,4.481025500004762,3,Deaths,Netherlands
144,C,2.709713219999685,1,Deaths,Netherlands
145,A,0,0,Deaths,Netherlands
145,B,4.106279100000393,7,Deaths,Netherlands
145,C,2.538768540000092,2,Deaths,Netherlands
146,A,0,0,Deaths,Netherlands
146,B,3.7625881999993,0,Deaths,Netherlands
146,C,2.3782440699997096,2,Deaths,Netherlands
147,A,0,0,Deaths,Netherlands
147,B,3.4474255999957677,3,Deaths,Netherlands
147,C,2.227542679999715,9,Deaths,Netherlands
148,A,0,0,Deaths,Netherlands
148,B,3.1584622000009404,5,Deaths,Netherlands
148,C,2.0860973000008016,1,Deaths,Netherlands
149,A,0,0,Deaths,Netherlands
149,B,2.8935528000001796,5,Deaths,Netherlands
149,C,1.9533699499997965,0,Deaths,Netherlands
150,A,0,0,Deaths,Netherlands
150,B,2.65072230000078,3,Deaths,Netherlands
150,C,1.828850639999473,1,Deaths,Netherlands
151,A,0,0,Deaths,Netherlands
151,B,2.4281534000037936,7,Deaths,Netherlands
151,C,1.7120563200005563,3,Deaths,Netherlands
152,A,0,0,Deaths,Netherlands
152,B,2.2241745999999694,5,Deaths,Netherlands
152,C,1.6025296799998614,2,Deaths,Netherlands
153,A,0,0,Deaths,Netherlands
153,B,2.0372491999951308,1,Deaths,Netherlands
153,C,1.4998382399999173,2,Deaths,Netherlands
154,A,0,0,Deaths,Netherlands
154,B,1.8659650000045076,0,Deaths,Netherlands
154,C,1.403573100000358,1,Deaths,Netherlands
155,A,0,0,Deaths,Netherlands
155,B,1.7090240999968955,1,Deaths,Netherlands
155,C,1.3133479699999953,4,Deaths,Netherlands
156,A,0,0,Deaths,Netherlands
156,B,1.5652352000033716,3,Deaths,Netherlands
156,C,1.228798139999526,3,Deaths,Netherlands
157,A,0,0,Deaths,Netherlands
157,B,1.4335037999990163,1,Deaths,Netherlands
157,C,1.1495793800004321,1,Deaths,Netherlands
158,A,0,0,Deaths,Netherlands
158,B,1.3128252999958931,1,Deaths,Netherlands
158,C,1.0753670300000522,1,Deaths,Netherlands
159,A,0,0,Deaths,Netherlands
159,B,1.2022780000042985,1,Deaths,Netherlands
159,C,1.0058549999994284,1,Deaths,Netherlands
160,A,0,0,Deaths,Netherlands
160,B,1.1010157999990042,1,Deaths,Netherlands
160,C,0.9407548200006204,5,Deaths,Netherlands
161,A,0,0,Deaths,Netherlands
161,B,1.0082628999953158,3,Deaths,Netherlands
161,C,0.8797948100000212,0,Deaths,Netherlands
162,A,0,0,Deaths,Netherlands
162,B,0.9233073000068543,1,Deaths,Netherlands
162,C,0.8227190799998425,0,Deaths,Netherlands
163,A,0,0,Deaths,Netherlands
163,B,0.8454961999959778,2,Deaths,Netherlands
163,C,0.7692868699996325,1,Deaths,Netherlands
164,A,0,0,Deaths,Netherlands
164,B,0.7742311000038171,1,Deaths,Netherlands
164,C,0.7192715800001679,1,Deaths,Netherlands
165,A,0,0,Deaths,Netherlands
165,B,0.7089631999988342,1,Deaths,Netherlands
165,C,0.6724601200003235,1,Deaths,Netherlands
166,A,0,0,Deaths,Netherlands
166,B,0.6491893999991589,1,Deaths,Netherlands
166,C,0.628652129999864,1,Deaths,Netherlands
167,A,0,0,Deaths,Netherlands
167,B,0.5944484999999986,0,Deaths,Netherlands
167,C,0.5876592499998878,0,Deaths,Netherlands
168,A,0,0,Deaths,Netherlands
168,B,0.5443177999986801,0,Deaths,Netherlands
168,C,0.5493045200000779,0,Deaths,Netherlands
169,A,0,0,Deaths,Netherlands
169,B,0.498410000000149,0,Deaths,Netherlands
169,C,0.5134216899996318,2,Deaths,Netherlands
170,A,0,0,Deaths,Netherlands
170,B,0.4563701000006404,0,Deaths,Netherlands
170,C,0.4798546100000749,0,Deaths,Netherlands
171,A,0,0,Deaths,Netherlands
171,B,0.41787309999926947,2,Deaths,Netherlands
171,C,0.4484566900000573,1,Deaths,Netherlands
172,A,0,0,Deaths,Netherlands
172,B,0.3826206000012462,1,Deaths,Netherlands
172,C,0.41909030999977404,0,Deaths,Netherlands
173,A,0,0,Deaths,Netherlands
173,B,0.35033979999570874,0,Deaths,Netherlands
173,C,0.39162635000047885,0,Deaths,Netherlands
174,A,0,0,Deaths,Netherlands
174,B,0.3207806000064011,0,Deaths,Netherlands
174,C,0.36594360999970377,2,Deaths,Netherlands
175,A,0,0,Deaths,Netherlands
175,B,0.2937136999971699,1,Deaths,Netherlands
175,C,0.34192846000041754,0,Deaths,Netherlands
176,A,0,0,Deaths,Netherlands
176,B,0.2689295000018319,0,Deaths,Netherlands
176,C,0.3194742799996675,0,Deaths,Netherlands
177,A,0,0,Deaths,Netherlands
177,B,0.2462353000009898,0,Deaths,Netherlands
177,C,0.29848112000036053,0,Deaths,Netherlands
178,A,0,0,Deaths,Netherlands
178,B,0.22545549999631476,0,Deaths,Netherlands
178,C,0.278855300000032,0,Deaths,Netherlands
179,A,0,0,Deaths,Netherlands
179,B,0.20642829999997048,0,Deaths,Netherlands
179,C,0.260508939999454,0,Deaths,Netherlands
180,A,0,0,Deaths,Netherlands
180,B,0.1890064999970491,0,Deaths,Netherlands
180,C,0.2433597600002031,0,Deaths,Netherlands
181,A,0,0,Deaths,Netherlands
181,B,0.17305430000124034,0,Deaths,Netherlands
181,C,0.22733060999962618,0,Deaths,Netherlands
182,A,0,0,Deaths,Netherlands
182,B,0.15844800000195391,0,Deaths,Netherlands
182,C,0.21234925000044313,0,Deaths,Netherlands
183,A,0,0,Deaths,Netherlands
183,B,0.1450743000023067,0,Deaths,Netherlands
183,C,0.1983479600003193,0,Deaths,Netherlands
184,A,0,0,Deaths,Netherlands
184,B,0.1328289999946719,2,Deaths,Netherlands
184,C,0.1852633699991202,1,Deaths,Netherlands
185,A,0,0,Deaths,Netherlands
185,B,0.12161700000433484,0,Deaths,Netherlands
185,C,0.173036090000096,0,Deaths,Netherlands
186,A,0,0,Deaths,Netherlands
186,B,0.11135120000108145,0,Deaths,Netherlands
186,C,0.16161056000055396,1,Deaths,Netherlands
187,A,0,0,Deaths,Netherlands
187,B,0.10195169999497011,0,Deaths,Netherlands
187,C,0.1509347000001071,0,Deaths,Netherlands
188,A,0,0,Deaths,Netherlands
188,B,0.09334560000570491,0,Deaths,Netherlands
188,C,0.14095982999970147,0,Deaths,Netherlands
189,A,0,0,Deaths,Netherlands
189,B,0.08546579999529058,0,Deaths,Netherlands
189,C,0.13164030999996612,0,Deaths,Netherlands
190,A,0,0,Deaths,Netherlands
190,B,0.07825109999976121,0,Deaths,Netherlands
190,C,0.12293349999981729,0,Deaths,Netherlands
191,A,0,0,Deaths,Netherlands
191,B,0.07164529999863589,0,Deaths,Netherlands
191,C,0.11479943999984243,0,Deaths,Netherlands
192,A,0,0,Deaths,Netherlands
192,B,0.06559700000070734,0,Deaths,Netherlands
192,C,0.10720078000031208,0,Deaths,Netherlands
193,A,0,0,Deaths,Netherlands
193,B,0.060059400006139185,0,Deaths,Netherlands
193,C,0.10010254999997414,0,Deaths,Netherlands
194,A,0,0,Deaths,Netherlands
194,B,0.054989099997328594,0,Deaths,Netherlands
194,C,0.09347204999994574,0,Deaths,Netherlands
195,A,0,0,Deaths,Netherlands
195,B,0.05034689999592956,0,Deaths,Netherlands
195,C,0.08727867000015976,0,Deaths,Netherlands
196,A,0,0,Deaths,Netherlands
196,B,0.04609650000202237,0,Deaths,Netherlands
196,C,0.08149382999999943,0,Deaths,Netherlands
197,A,0,0,Deaths,Netherlands
197,B,0.04220480000367388,0,Deaths,Netherlands
197,C,0.07609072000013839,0,Deaths,Netherlands
198,A,0,0,Deaths,Netherlands
198,B,0.03864179999800399,0,Deaths,Netherlands
198,C,0.07104436000008718,0,Deaths,Netherlands
199,A,0,0,Deaths,Netherlands
199,B,0.03537949999736156,0,Deaths,Netherlands
199,C,0.06633131999933539,0,Deaths,Netherlands
200,A,0,0,Deaths,Netherlands
200,B,0.032392600005550776,1,Deaths,Netherlands
200,C,0.061929720000080124,0,Deaths,Netherlands
201,A,0,0,Deaths,Netherlands
201,B,0.02965789999871049,0,Deaths,Netherlands
201,C,0.05781911000030959,0,Deaths,Netherlands
202,A,0,0,Deaths,Netherlands
202,B,0.02715399999578949,0,Deaths,Netherlands
202,C,0.0539803399997254,0,Deaths,Netherlands
203,A,0,0,Deaths,Netherlands
203,B,0.024861500001861714,0,Deaths,Netherlands
203,C,0.050395570000546286,0,Deaths,Netherlands
204,A,0,0,Deaths,Netherlands
204,B,0.02276249999704305,0,Deaths,Netherlands
204,C,0.04704803000004176,0,Deaths,Netherlands
205,A,0,0,Deaths,Netherlands
205,B,0.02084080000349786,0,Deaths,Netherlands
205,C,0.04392215000007127,0,Deaths,Netherlands
206,A,0,0,Deaths,Netherlands
206,B,0.019081300000834744,0,Deaths,Netherlands
206,C,0.041003299999829323,0,Deaths,Netherlands
207,A,0,0,Deaths,Netherlands
207,B,0.017470300001150463,0,Deaths,Netherlands
207,C,0.03827782999996998,0,Deaths,Netherlands
208,A,0,0,Deaths,Netherlands
208,B,0.01599529999657534,0,Deaths,Netherlands
208,C,0.035732999999709136,0,Deaths,Netherlands
209,A,0,0,Deaths,Netherlands
209,B,0.01464490000216756,0,Deaths,Netherlands
209,C,0.033356869999806804,0,Deaths,Netherlands
210,A,0,0,Deaths,Netherlands
210,B,0.01340840000193566,0,Deaths,Netherlands
210,C,0.031138320000536623,0,Deaths,Netherlands
211,A,0,0,Deaths,Netherlands
211,B,0.012276399997062981,0,Deaths,Netherlands
211,C,0.029066940000120667,0,Deaths,Netherlands
212,A,0,0,Deaths,Netherlands
212,B,0.011239999999816064,0,Deaths,Netherlands
212,C,0.027133009999488422,0,Deaths,Netherlands
213,A,0,0,Deaths,Netherlands
213,B,0.010290899997926317,0,Deaths,Netherlands
213,C,0.025327430000288587,0,Deaths,Netherlands
214,A,0,0,Deaths,Netherlands
214,B,0.009422200004337355,0,Deaths,Netherlands
214,C,0.023641719999432098,0,Deaths,Netherlands
215,A,0,0,Deaths,Netherlands
215,B,0.008626599999843165,0,Deaths,Netherlands
215,C,0.022067960000640596,0,Deaths,Netherlands
216,A,0,0,Deaths,Netherlands
216,B,0.007898299998487346,0,Deaths,Netherlands
216,C,0.020598709999831044,0,Deaths,Netherlands
